"actor","name","birthDate","height","nationality"
"http://dbpedia.org/resource/George_Procter_Hawtrey","George Procter Hawtrey","1847-1-1",,
"http://dbpedia.org/resource/George_Rainsford_(actor)","George Rainsford",1982-07-31,,
"http://dbpedia.org/resource/George_Rainsford_(actor)","George Rainsford","1982-7-31",,
"http://dbpedia.org/resource/George_Zucco","George Zucco",1886-01-11,,
"http://dbpedia.org/resource/George_Zucco","George Zucco","1886-1-11",,
"http://dbpedia.org/resource/Gertrud_Wolle","Gertrud Wolle",1891-03-11,,
"http://dbpedia.org/resource/Gertrud_Wolle","Gertrud Wolle","1891-3-11",,
"http://dbpedia.org/resource/Gilly_Flower","Gilly Flower",1908-08-26,,
"http://dbpedia.org/resource/Gilly_Flower","Gilly Flower","1908-8-26",,
"http://dbpedia.org/resource/Gleb_Plaksin","Gleb Plaksin","1925-8-16",,
"http://dbpedia.org/resource/Glynis_Barber","Glynis Barber",1955-10-25,,
"http://dbpedia.org/resource/Gordon_Gebert","Gordon Gebert",1941-10-17,,
"http://dbpedia.org/resource/Guillermo_Zarur","Guillermo Zarur","1932-7-20",,
"http://dbpedia.org/resource/Gugu_Gill","Gugu Gill",,,
"http://dbpedia.org/resource/Gugu_Gill","Guggu Gill",,,
"http://dbpedia.org/resource/Gustaf_Molander","Gustaf Molander",1888-11-18,,"http://dbpedia.org/resource/Sweden"
"http://dbpedia.org/resource/Harshad_Chopra","Harshad Chopra",1983-05-17,,"http://dbpedia.org/resource/India"
"http://dbpedia.org/resource/Harshad_Chopra","Harshad Chopra","1983-5-17",,"http://dbpedia.org/resource/India"
"http://dbpedia.org/resource/Harshad_Chopra","Harshad Chopda",1983-05-17,,"http://dbpedia.org/resource/India"
"http://dbpedia.org/resource/Harshad_Chopra","Harshad Chopda","1983-5-17",,"http://dbpedia.org/resource/India"
"http://dbpedia.org/resource/Gustaw_Holoubek","Gustaw Holoubek",1923-04-21,,
"http://dbpedia.org/resource/Gustaw_Holoubek","Gustaw Holoubek","1923-4-21",,
"http://dbpedia.org/resource/Hanna_Verboom","Hanna Verboom","1983-5-11",,
"http://dbpedia.org/resource/Hannes_Jaenicke","Hannes Jaenicke","1960-2-26",,
"http://dbpedia.org/resource/Hans-Georg_Panczak","Hans-Georg Panczak",1952-07-19,,
"http://dbpedia.org/resource/Hans-Georg_Panczak","Hans-Georg Panczak","1952-7-19",,
"http://dbpedia.org/resource/Hans_Jaray","Hans Jaray",1906-06-24,,
"http://dbpedia.org/resource/Hans_Jaray","Hans Jaray","1906-6-24",,
"http://dbpedia.org/resource/Hans_Joby","Hans Joby",1884-08-03,,
"http://dbpedia.org/resource/Hans_Joby","Hans Joby","1884-8-3",,
"http://dbpedia.org/resource/Harlan_Warde","Harlan Warde",1917-11-06,,
"http://dbpedia.org/resource/Harlan_Warde","Harlan Warde","1917-11-6",,
"http://dbpedia.org/resource/Harriet_E._MacGibbon","Harriet E. MacGibbon",1905-10-05,,
"http://dbpedia.org/resource/Harriet_E._MacGibbon","Harriet E. MacGibbon","1905-10-5",,
"http://dbpedia.org/resource/Harry_Carter_(actor)","Harry Carter",1879-09-14,,
"http://dbpedia.org/resource/Harry_Carter_(actor)","Harry Carter","1879-9-14",,
"http://dbpedia.org/resource/Harry_Fowler","Harry Fowler",1926-12-10,,
"http://dbpedia.org/resource/Heather_Craney","Heather Craney","1971-1-1",,
"http://dbpedia.org/resource/Heinz_Bennent","Heinz Bennent",1921-07-18,,
"http://dbpedia.org/resource/Heinz_Bennent","Heinz Bennent","1921-7-18",,
"http://dbpedia.org/resource/Helen_Baxendale","Helen Baxendale",1970-06-07,,
"http://dbpedia.org/resource/Helen_Baxendale","Helen Baxendale","1970-6-7",,
"http://dbpedia.org/resource/Helga_Molander","Helga Molander","1896-3-19",,
"http://dbpedia.org/resource/Hella_Joof","Hella Joof",1962-11-01,,
"http://dbpedia.org/resource/Hella_Joof","Hella Joof","1962-11-1",,
"http://dbpedia.org/resource/Henk_van_Ulsen","Henk van Ulsen","1927-5-8",,
"http://dbpedia.org/resource/Henny_Lindorff_Buckhøj","Henny Lindorff Buckhøj",1902-04-29,,
"http://dbpedia.org/resource/Henny_Lindorff_Buckhøj","Henny Lindorff Buckhøj","1902-4-29",,
"http://dbpedia.org/resource/Henny_Moan","Henny Moan",1936-02-22,,
"http://dbpedia.org/resource/Henny_Moan","Henny Moan","1936-2-22",,
"http://dbpedia.org/resource/Henny_Porten","Henny Porten",1890-01-07,,
"http://dbpedia.org/resource/Henny_Porten","Henny Porten","1890-1-7",,
"http://dbpedia.org/resource/Henny_Skjønberg","Henny Skjønberg","1886-8-6",,
"http://dbpedia.org/resource/Henri_Szeps","Henri Szeps","1943-10-2",,
"http://dbpedia.org/resource/Hjalmar_Selander","Hjalmar Selander","1859-7-2",,"http://dbpedia.org/resource/Sweden"
"http://dbpedia.org/resource/Henry_Corden","Henry Corden",1920-01-06,,
"http://dbpedia.org/resource/Henry_Corden","Henry Corden","1920-1-6",,
"http://dbpedia.org/resource/Henry_Gartside_Neville","Henry Gartside Neville","1837-6-20",,
"http://dbpedia.org/resource/Henry_Lehrman","Henry Lehrman","1886-3-30",,
"http://dbpedia.org/resource/Henry_Longhurst_(actor)","Henry Longhurst","1891-2-1",,
"http://dbpedia.org/resource/Hertha_Feiler","Hertha Feiler","1916-8-3",,
"http://dbpedia.org/resource/Hiroko_Yamashita_(actress)","Hiroko Yamashita","1963-1-1",,
"http://dbpedia.org/resource/Hiroshi_Arikawa","Hiroshi Arikawa",1940-11-02,,
"http://dbpedia.org/resource/Hiroshi_Arikawa","Hiroshi Arikawa","1940-11-2",,
"http://dbpedia.org/resource/Hisako_Kanemoto","Hisako Kanemoto",1987-12-16,,
"http://dbpedia.org/resource/Imran_Khan_(Indian_actor)","Imran Khan",1983-01-13,,"http://dbpedia.org/resource/Americans"
"http://dbpedia.org/resource/Imran_Khan_(Indian_actor)","Imran Khan","1983-1-13",,"http://dbpedia.org/resource/Americans"
"http://dbpedia.org/resource/Hugh_Pollard_(actor)","Hugh Pollard",1975-10-29,,
"http://dbpedia.org/resource/Hugh_Pollard_(actor)","Hugh Pollard","1975-9-26",,
"http://dbpedia.org/resource/Hutin_Britton","Hutin Britton","1876-4-24",,
"http://dbpedia.org/resource/Ian_Gilmour_(actor)","Ian Gilmour","1955-1-1",,
"http://dbpedia.org/resource/Ian_McNeice","Ian McNeice",1950-10-02,,
"http://dbpedia.org/resource/Ian_McNeice","Ian McNeice","1950-10-2",,
"http://dbpedia.org/resource/Ian_Stirling_(broadcaster)","Ian Stirling",1940-10-28,,
"http://dbpedia.org/resource/Iddo_Goldberg","Iddo Goldberg",1975-08-05,,
"http://dbpedia.org/resource/Iddo_Goldberg","Iddo Goldberg","1975-8-5",,
"http://dbpedia.org/resource/Ignazio_Leone","Ignazio Leone",1923-04-19,,
"http://dbpedia.org/resource/Ignazio_Leone","Ignazio Leone","1923-4-19",,
"http://dbpedia.org/resource/Imre_Soós","Imre Soós",1930-02-12,,
"http://dbpedia.org/resource/Imre_Soós","Imre Soós","1930-2-12",,
"http://dbpedia.org/resource/Indrek_Sammul","Indrek Sammul",1972-01-28,,
"http://dbpedia.org/resource/Indrek_Sammul","Indrek Sammul","1972-1-28",,
"http://dbpedia.org/resource/Ingolf_Schanche","Ingolf Schanche","1877-6-13",,
"http://dbpedia.org/resource/Irene_Ferri","Irene Ferri",1972-03-29,,
"http://dbpedia.org/resource/Irene_Ferri","Irene Ferri","1972-3-29",,
"http://dbpedia.org/resource/Irina_Demick","Irina Demick",1936-10-16,,
"http://dbpedia.org/resource/Irma_Raush","Irma Raush",1938-04-21,,
"http://dbpedia.org/resource/Irma_Raush","Irma Raush","1938-4-21",,
"http://dbpedia.org/resource/Isabel_Sarli","Isabel Sarli",1935-07-09,,
"http://dbpedia.org/resource/Isabel_Sarli","Isabel Sarli","1931-7-9",,
"http://dbpedia.org/resource/Iurie_Darie","Iurie Darie",1929-03-14,,
"http://dbpedia.org/resource/Iurie_Darie","Iurie Darie","1929-3-14",,
"http://dbpedia.org/resource/Ivan_Pereverzev","Ivan Pereverzev",1914-09-03,,
"http://dbpedia.org/resource/Ivan_Pereverzev","Ivan Pereverzev","1914-8-21",,
"http://dbpedia.org/resource/Hugh_Clark_(actor)","Hugh Clark",,,
"http://dbpedia.org/resource/Imran_Khan_(Pakistani_actor)","Imran Khan",,,
"http://dbpedia.org/resource/Ishia_Bennison","Ishia Bennison",,,
"http://dbpedia.org/resource/James_Maclurcan","James Maclurcan",1985-03-15,1.83,
"http://dbpedia.org/resource/James_Maclurcan","James Maclurcan","1985-3-15",1.83,
"http://dbpedia.org/resource/Janet_McTeer","Janet McTeer",1961-08-05,1.8288,
"http://dbpedia.org/resource/Janet_McTeer","Janet McTeer","1961-5-8",1.8288,
"http://dbpedia.org/resource/Jacques_Herlin","Jacques Herlin",1927-08-17,,"http://dbpedia.org/resource/French_people"
"http://dbpedia.org/resource/Jacques_Herlin","Jacques Herlin","1924-8-17",,"http://dbpedia.org/resource/French_people"
"http://dbpedia.org/resource/Jagannathan_(actor)","Jagannathan","1938-0-0",,"http://dbpedia.org/resource/India"
"http://dbpedia.org/resource/Jan_Molander","Jan Molander","1920-4-2",,"http://dbpedia.org/resource/Sweden"
"http://dbpedia.org/resource/J._Frank_Glendon","J. Frank Glendon",1886-10-25,,
"http://dbpedia.org/resource/Jack_Laskey","Jack Laskey","1982-1-1",,
"http://dbpedia.org/resource/Jack_Perkins_(actor)","Jack Perkins",1921-09-19,,
"http://dbpedia.org/resource/Jack_Perkins_(actor)","Jack Perkins","1921-9-19",,
"http://dbpedia.org/resource/Jack_Starrett","Jack Starrett",1936-11-02,,
"http://dbpedia.org/resource/Jack_Starrett","Jack Starrett","1936-11-2",,
"http://dbpedia.org/resource/Jacqueline_Pirie","Jacqueline Pirie/Jacqueline Chadwick",1975-10-10,,
"http://dbpedia.org/resource/Jacqueline_Pirie","Jacqueline Pirie",1975-10-10,,
"http://dbpedia.org/resource/Jacques_Gamblin","Jacques Gamblin",1957-11-16,,
"http://dbpedia.org/resource/Jacquie_Lyn","Jacquie Lyn",1928-09-03,,
"http://dbpedia.org/resource/Jacquie_Lyn","Jacquie Lyn","1928-9-3",,
"http://dbpedia.org/resource/Jake_McDorman","Jake McDorman",1986-07-08,,
"http://dbpedia.org/resource/Jake_McDorman","Jake McDorman","1986-7-8",,
"http://dbpedia.org/resource/Jamal_Mixon","Jamal Mixon",1983-06-17,,
"http://dbpedia.org/resource/Jamal_Mixon","Jamal Mixon","1983-6-17",,
"http://dbpedia.org/resource/James_Bulliard","James Bulliard","1978-8-23",,
"http://dbpedia.org/resource/James_Corden","James Corden",1978-08-22,,
"http://dbpedia.org/resource/James_Corden","James Corden","1978-8-22",,
"http://dbpedia.org/resource/James_Greene_(actor)","James Greene",1931-05-19,,
"http://dbpedia.org/resource/James_Greene_(actor)","James Greene","1931-5-19",,
"http://dbpedia.org/resource/James_Noble_(actor)","James Noble",1922-03-05,,
"http://dbpedia.org/resource/James_Noble_(actor)","James Noble","1922-3-5",,
"http://dbpedia.org/resource/Jamie_Marchi","Jamie Marchi",1977-10-08,,
"http://dbpedia.org/resource/Jamie_Marchi","Jamie Marchi","1977-10-8",,
"http://dbpedia.org/resource/Jan-Michael_Vincent","Jan-Michael Vincent",1944-07-15,,
"http://dbpedia.org/resource/Jan-Michael_Vincent","Jan-Michael Vincent","1944-7-15",,
"http://dbpedia.org/resource/Jan_Kobuszewski_(actor)","Jan Kobuszewski",1934-04-19,,
"http://dbpedia.org/resource/Jan_Kobuszewski_(actor)","Jan Kobuszewski","1934-4-14",,
"http://dbpedia.org/resource/Jan_Vondráček","Jan Vondráček","1966-8-16",,
"http://dbpedia.org/resource/Jan_van_Dommelen","Jan van Dommelen",1878-04-28,,
"http://dbpedia.org/resource/Jan_van_Dommelen","Jan van Dommelen","1878-4-28",,
"http://dbpedia.org/resource/Jason_Cook_(actor)","Jason Cook",1980-09-13,,
"http://dbpedia.org/resource/Jason_Cook_(actor)","Jason Cook","1980-9-13",,
"http://dbpedia.org/resource/Jason_Wells_(playwright)","Jason Wells","1960-8-15",,
"http://dbpedia.org/resource/Jean-Baptiste_Puech","Jean-Baptiste Puech","1975-2-15",,
"http://dbpedia.org/resource/Jean_Carmet","Jean Carmet",1920-04-25,,
"http://dbpedia.org/resource/Jean_Carmet","Jean Carmet","1920-4-25",,
"http://dbpedia.org/resource/J._Grant_Anderson","J. Grant Anderson",,,
"http://dbpedia.org/resource/Jack_Holden_(actor)","Jack Holden",,,
"http://dbpedia.org/resource/Jamie_McCarney","Jamie McCarney",,,
"http://dbpedia.org/resource/Jane_Sherwin","Jane Sherwin",,,
"http://dbpedia.org/resource/Jason_Stephens_(television_producer)","Jason Stephens",,,
"http://dbpedia.org/resource/Jessica_Williams_(actress)","Jessica Williams",1989-07-31,1.8288,
"http://dbpedia.org/resource/Jessica_Williams_(actress)","Jessica Williams","1989-7-31",1.8288,
"http://dbpedia.org/resource/Jim_Hanna_(actor)","Jim Hanna",1967-10-02,,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Jim_Hanna_(actor)","Jim Hanna","1967-10-2",,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Jiří_Macháček","Jiří Macháček",1966-07-06,,"http://dbpedia.org/resource/Czechs"
"http://dbpedia.org/resource/Jiří_Macháček","Jiří Macháček","1966-7-6",,"http://dbpedia.org/resource/Czechs"
"http://dbpedia.org/resource/Jo_Peignot","Jo Peignot",1901-01-09,,"http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Jo_Peignot","Jo Peignot","1901-1-9",,"http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/John_Harryson","John Harryson","1900-4-17",,"http://dbpedia.org/resource/Sweden"
"http://dbpedia.org/resource/John_Kavanagh_(actor)","John Kavanagh","1970-0-0",,"http://dbpedia.org/resource/Ireland"
"http://dbpedia.org/resource/Jeanne_Mockford","Jeanne Mockford",1926-03-15,,
"http://dbpedia.org/resource/Jeanne_Mockford","Jeanne Mockford","1926-3-15",,
"http://dbpedia.org/resource/Jeremy_Howard_(actor)","Jeremy Howard",1981-06-12,,
"http://dbpedia.org/resource/Jeremy_Howard_(actor)","Jeremy Howard","1981-6-12",,
"http://dbpedia.org/resource/Jeremy_Jordan_(actor_born_1984)","Jeremy Jordan",1984-11-20,,
"http://dbpedia.org/resource/Jeremy_Jordan_(singer)","Jeremy Jordan",1973-09-19,,
"http://dbpedia.org/resource/Jeremy_Jordan_(singer)","Jeremy Jordan",1984-11-20,,
"http://dbpedia.org/resource/Jesse_Pearson_(actor)","Jesse Pearson",1930-08-18,,
"http://dbpedia.org/resource/Jesse_Pearson_(actor)","Jesse Pearson","1930-8-18",,
"http://dbpedia.org/resource/Jessica_Capshaw","Jessica Capshaw",1976-08-09,,
"http://dbpedia.org/resource/Jessica_Capshaw","Jessica Capshaw","1976-8-9",,
"http://dbpedia.org/resource/Jessica_Makinson","Jessica Makinson",1978-11-29,,
"http://dbpedia.org/resource/Jill_Rainsford","Jill Rainsford","1905-1-1",,
"http://dbpedia.org/resource/Jimmy_Godden","Jimmy Godden",1879-08-11,,
"http://dbpedia.org/resource/Jimmy_Godden","Jimmy Godden","1879-8-11",,
"http://dbpedia.org/resource/Jo-Anne_Knowles","Jo-Anne Knowles","1969-8-7",,
"http://dbpedia.org/resource/Joan_Le_Mesurier","Joan Le Mesurier","1932-1-1",,
"http://dbpedia.org/resource/Joby_Baker","Joby Baker",1934-03-26,,
"http://dbpedia.org/resource/Joby_Baker","Joby Baker","1934-3-26",,
"http://dbpedia.org/resource/Jochen_Busse","Jochen Busse",1941-01-28,,
"http://dbpedia.org/resource/Jochen_Busse","Jochen Busse","1941-1-28",,
"http://dbpedia.org/resource/Joe_Caffrey","Joe Caffrey","1967-0-0",,
"http://dbpedia.org/resource/Johanne_Dybwad","Johanne Dybwad","1867-8-2",,
"http://dbpedia.org/resource/John_Cariani","John Cariani",1969-07-23,,
"http://dbpedia.org/resource/John_Cariani","John Cariani","1969-1-1",,
"http://dbpedia.org/resource/John_Deverell","John Deverell","1880-5-30",,
"http://dbpedia.org/resource/John_Hayman_Packer","John Hayman Packer","1730-3-12",,
"http://dbpedia.org/resource/John_Honyman","John Honyman","1613-1-1",,
"http://dbpedia.org/resource/John_Howard_Payne","John Howard Payne","1791-6-9",,
"http://dbpedia.org/resource/John_Lumia","John Lumia",,,
"http://dbpedia.org/resource/Joop_Doderer","Joop Doderer",1921-08-28,,"http://dbpedia.org/resource/Netherlands"
"http://dbpedia.org/resource/Joop_Doderer","Joop Doderer","1921-8-28",,"http://dbpedia.org/resource/Netherlands"
"http://dbpedia.org/resource/John_McEnery","John McEnery",1943-11-01,,
"http://dbpedia.org/resource/John_McEnery","John McEnery","1943-11-1",,
"http://dbpedia.org/resource/John_Okafor","John Okafor",1960-10-17,,
"http://dbpedia.org/resource/Johnny_Haymer","Johnny Haymer",1920-01-19,,
"http://dbpedia.org/resource/Johnny_Haymer","Johnny Haymer","1920-1-19",,
"http://dbpedia.org/resource/Johnny_Ngan","顏國樑","1949-4-7",,
"http://dbpedia.org/resource/Johnny_Ngan","Ngaan4 Gwok3 Leong4","1949-4-7",,
"http://dbpedia.org/resource/Johnny_Ngan","Johnny Ngan","1949-4-7",,
"http://dbpedia.org/resource/Johnny_Ngan","颜国梁","1949-4-7",,
"http://dbpedia.org/resource/Johnny_Ngan","Yán Guó Liáng","1949-4-7",,
"http://dbpedia.org/resource/Jon_Cryer","Jon Cryer",1965-04-16,,
"http://dbpedia.org/resource/Jon_Cryer","Jon Cryer","1965-4-16",,
"http://dbpedia.org/resource/Jonathan_Ward_(actor)","Jonathan Ward",1970-11-24,,
"http://dbpedia.org/resource/Jonathan_Ward_(actor)","Jonathan Ward","1970-2-24",,
"http://dbpedia.org/resource/Jorge_Arvizu","Jorge Arvizu",1932-07-23,,
"http://dbpedia.org/resource/Jorge_Arvizu","Jorge Arvizu","1932-7-23",,
"http://dbpedia.org/resource/Josef_Eichheim","Josef Eichheim",1888-02-23,,
"http://dbpedia.org/resource/Josef_Eichheim","Josef Eichheim","1888-2-23",,
"http://dbpedia.org/resource/Josh_Braaten","Josh Braaten",1977-06-25,,
"http://dbpedia.org/resource/Josh_Braaten","Josh Braaten","1977-6-25",,
"http://dbpedia.org/resource/Josh_Brown_(actor)","Josh Brown",1990-02-19,,
"http://dbpedia.org/resource/Josh_Brown_(actor)","Josh Brown","1990-2-19",,
"http://dbpedia.org/resource/Joy_Coghill","Joy Coghill","1926-1-1",,
"http://dbpedia.org/resource/Joyce_Coad","Joyce Coad",1917-04-14,,
"http://dbpedia.org/resource/Joyce_Coad","Joyce Coad","1917-4-14",,
"http://dbpedia.org/resource/Judi_Evans","Judi Evans",1964-07-12,,
"http://dbpedia.org/resource/Judi_Evans","Judi Evans","1964-6-12",,
"http://dbpedia.org/resource/Judi_Meredith","Judi Meredith",1936-10-13,,
"http://dbpedia.org/resource/Judi_Trott","Judi Trott",1962-11-11,,
"http://dbpedia.org/resource/Jukka_Hiltunen","Jukka Hiltunen",1965-04-16,,
"http://dbpedia.org/resource/Jukka_Hiltunen","Jukka Hiltunen","1965-4-16",,
"http://dbpedia.org/resource/Julia_Arnall","Julia Arnall",1930-11-21,,
"http://dbpedia.org/resource/Julia_Jones","Julia Jones",1981-01-23,,
"http://dbpedia.org/resource/Julia_Jones","Julia Jones","1981-1-23",,
"http://dbpedia.org/resource/June_Duprez","June Duprez",1918-05-14,,
"http://dbpedia.org/resource/June_Duprez","June Duprez","1918-5-14",,
"http://dbpedia.org/resource/Justin_Lee_(actor)","Justin Lee",1989-09-30,,
"http://dbpedia.org/resource/Justin_Lee_(actor)","Justin Lee","1989-9-30",,
"http://dbpedia.org/resource/Jutta_Jol","Jutta Jol","1896-2-4",,
"http://dbpedia.org/resource/Jéssica_Sodré","Jéssica Sodré",1985-07-21,,
"http://dbpedia.org/resource/Jéssica_Sodré","Jéssica Sodré","1985-7-21",,
"http://dbpedia.org/resource/John_McTernan_(actor)","John McTernan",,,
"http://dbpedia.org/resource/Julie_Eckersley","Julie Eckersley",,,
"http://dbpedia.org/resource/Khaled_Abol_Naga","Khaled Abol Naga",1966-11-02,1.9558,
"http://dbpedia.org/resource/Khaled_Abol_Naga","Khaled Abol Naga","1966-11-2",1.9558,
"http://dbpedia.org/resource/Kaleena_Kiff","Kaleena Kiff",1974-10-23,,
"http://dbpedia.org/resource/Kanhaiyalal_(actor)","Kanhaiyalal","1910-0-0",,
"http://dbpedia.org/resource/Kara_Taitz","Kara Taitz",1981-05-11,,
"http://dbpedia.org/resource/Kara_Taitz","Kara Taitz","1981-5-11",,
"http://dbpedia.org/resource/Karin_Anna_Cheung","Anna Cheung",1974-11-02,,
"http://dbpedia.org/resource/Karin_Anna_Cheung","Anna Cheung","1974-11-2",,
"http://dbpedia.org/resource/Karin_Anna_Cheung","Karin Anna Cheung",1974-11-02,,
"http://dbpedia.org/resource/Karin_Anna_Cheung","Karin Anna Cheung","1974-11-2",,
"http://dbpedia.org/resource/Kate_Bell_(Australian_actress)","Kate Bell",1983-11-12,,
"http://dbpedia.org/resource/Kate_Bell_(British_actress)","Kate Bell","1981-4-21",,
"http://dbpedia.org/resource/Kate_Capshaw","Kate Capshaw",1953-11-03,,
"http://dbpedia.org/resource/Kate_Capshaw","Kate Capshaw","1953-11-3",,
"http://dbpedia.org/resource/Kathryn_Grody","Kathryn Grody",1946-11-06,,
"http://dbpedia.org/resource/Kathryn_Grody","Kathryn Grody","1946-11-6",,
"http://dbpedia.org/resource/Kathryn_Joosten","Kathryn Joosten",1939-12-20,,
"http://dbpedia.org/resource/Katy_Mixon","Katy Mixon",1981-03-30,,
"http://dbpedia.org/resource/Katy_Mixon","Katy Mixon","1981-3-30",,
"http://dbpedia.org/resource/Kay_Hawtrey","Kay Hawtrey","1926-11-8",,
"http://dbpedia.org/resource/Kazue_Komiya","Kazue Komiya","1952-7-12",,
"http://dbpedia.org/resource/Keith_Buckley_(actor)","Keith Buckley","1941-4-7",,
"http://dbpedia.org/resource/Kellye_Nakahara","Kellye Nakahara","1950-1-1",,
"http://dbpedia.org/resource/Ken_Blackburn_(actor)","Ken Blackburn","1935-1-1",,
"http://dbpedia.org/resource/Kevin_Zegers","Kevin Zegers",1984-09-19,,
"http://dbpedia.org/resource/Kevin_Zegers","Kevin Zegers","1984-9-19",,
"http://dbpedia.org/resource/Khan_Bonfils","Khan Bonfils","1972-0-0",,
"http://dbpedia.org/resource/Kanta_Ina","Kanta Ina",,,
"http://dbpedia.org/resource/Kevyn_Major_Howard","Kevyn Major Howard",,,
"http://dbpedia.org/resource/Kevyn_Morrow","Kevyn Morrow",,,
"http://dbpedia.org/resource/Kıvanç_Tatlıtuğ","Kıvanç Tatlıtuğ",1983-10-27,1.87,
"http://dbpedia.org/resource/Kiff_Scholl","Kiff Scholl",1968-10-24,,
"http://dbpedia.org/resource/Kiki_Sheung","Soeng1 Tin1 Ngo4","1959-7-24",,
"http://dbpedia.org/resource/Kiki_Sheung","Kiki Sheung","1959-7-24",,
"http://dbpedia.org/resource/Kiki_Sheung","商天娥","1959-7-24",,
"http://dbpedia.org/resource/Kiki_Sheung","Shāng Tiān'é","1959-7-24",,
"http://dbpedia.org/resource/Kim_Dae-jin_(actor)","Kim Dae-jin",1977-04-30,,
"http://dbpedia.org/resource/Kim_Dae-jin_(actor)","Kim Dae-jin","1977-4-30",,
"http://dbpedia.org/resource/Kim_Dae-jin_(actor)","Kim Dae-jin (김대진)",1977-04-30,,
"http://dbpedia.org/resource/Kim_Dae-jin_(actor)","Kim Dae-jin (김대진)","1977-4-30",,
"http://dbpedia.org/resource/Kinryū_Arimoto","Kinryu Arimoto",1940-02-11,,
"http://dbpedia.org/resource/Kinryū_Arimoto","Kinryu Arimoto","1940-2-11",,
"http://dbpedia.org/resource/Kinryū_Arimoto","Kinryū Arimoto",1940-02-11,,
"http://dbpedia.org/resource/Kinryū_Arimoto","Kinryū Arimoto","1940-2-11",,
"http://dbpedia.org/resource/Kitty_Courbois","Kitty Courbois",1937-07-13,,
"http://dbpedia.org/resource/Kitty_Courbois","Kitty Courbois","1937-7-13",,
"http://dbpedia.org/resource/Kitty_McGeever","Kitty McGeever",1966-10-15,,
"http://dbpedia.org/resource/Kjetil_Bang-Hansen","Kjetil Bang-Hansen",1940-05-16,,
"http://dbpedia.org/resource/Kjetil_Bang-Hansen","Kjetil Bang-Hansen","1940-5-16",,
"http://dbpedia.org/resource/Knut_Wigert","Knut Wigert",1916-10-03,,
"http://dbpedia.org/resource/Knut_Wigert","Knut Wigert","1916-10-3",,
"http://dbpedia.org/resource/Kostas_Tsakonas","Κώστας Τσάκωνας",1943-10-12,,
"http://dbpedia.org/resource/Kostas_Tsakonas","Κώστας Τσάκωνας","1943-1-1",,
"http://dbpedia.org/resource/Kostas_Tsakonas","Kostas Tsakonas",1943-10-12,,
"http://dbpedia.org/resource/Kostas_Tsakonas","Kostas Tsakonas","1943-1-1",,
"http://dbpedia.org/resource/Kottarakkara_Sreedharan_Nair","Kottarakkara Sreedharan Nair",1922-09-11,,
"http://dbpedia.org/resource/Kottarakkara_Sreedharan_Nair","Kottarakkara Sreedharan Nair","1922-9-11",,
"http://dbpedia.org/resource/Kovai_Sarala","Kovai Sarala",1962-04-07,,
"http://dbpedia.org/resource/Kovai_Sarala","Kovai Sarala","1962-4-7",,
"http://dbpedia.org/resource/Kovai_Sarala","Sneha Narasimhan",1962-04-07,,
"http://dbpedia.org/resource/Kovai_Sarala","Sneha Narasimhan","1962-4-7",,
"http://dbpedia.org/resource/Krista_Kosonen","Krista Kosonen",1983-05-28,,
"http://dbpedia.org/resource/Krista_Kosonen","Krista Kosonen","1983-5-28",,
"http://dbpedia.org/resource/Käthe_Dorsch","Käthe Dorsch",1889-12-29,,
"http://dbpedia.org/resource/Käthe_Dorsch","Käthe Dorsch",1890-12-29,,
"http://dbpedia.org/resource/Käthe_Gold","Käthe Gold","1907-2-11",,
"http://dbpedia.org/resource/Käthe_von_Nagy","Käthe von Nagy",1904-04-04,,
"http://dbpedia.org/resource/Käthe_von_Nagy","Käthe von Nagy","1904-4-4",,
"http://dbpedia.org/resource/Kōsei_Hirota","Kōsei Hirota","1951-2-12",,
"http://dbpedia.org/resource/Latif_Safarov","Latif Safarov","1920-9-30",,
"http://dbpedia.org/resource/Laura_Wright","Laura Wright",1970-09-11,,
"http://dbpedia.org/resource/Laura_Wright","Laura Wright",1970-11-11,,
"http://dbpedia.org/resource/Lee_Min-ho_(actor_born_1993)","Lee Min-ho",1993-06-28,1.8,
"http://dbpedia.org/resource/Lee_Min-ho_(actor_born_1993)","Lee Min-ho","1993-6-28",1.8,
"http://dbpedia.org/resource/Lemon_Hanazawa","Lemon Hanazawa",1984-07-17,1.59,
"http://dbpedia.org/resource/Lemon_Hanazawa","Lemon Hanazawa","1984-7-17",1.59,
"http://dbpedia.org/resource/Leena_Hiltunen","Leena Hiltunen",1958-09-17,,"http://dbpedia.org/resource/Swedes"
"http://dbpedia.org/resource/Leena_Hiltunen","Leena Hiltunen","1958-9-17",,"http://dbpedia.org/resource/Swedes"
"http://dbpedia.org/resource/Leila_Hatami","Leila Hatami",1972-10-01,,"http://dbpedia.org/resource/Iran"
"http://dbpedia.org/resource/Leila_Hatami","Leila Hatami","1972-10-1",,"http://dbpedia.org/resource/Iran"
"http://dbpedia.org/resource/Li_Xiang_(host)","Li Xiang",1976-02-11,,"http://dbpedia.org/resource/Chinese_people"
"http://dbpedia.org/resource/Li_Xiang_(host)","Li Xiang","1976-2-11",,"http://dbpedia.org/resource/Chinese_people"
