"actor","name","birthDate","height","nationality"
"http://dbpedia.org/resource/Anirudh_Dave","Aniruddh Dave","1986-7-21",1.75,"http://dbpedia.org/resource/Indian_people"
"http://dbpedia.org/resource/Oliver_Goodwill","Oliver Goodwill",1982-10-25,1.8288,"http://dbpedia.org/resource/United_Kingdom"
"http://dbpedia.org/resource/Ravi_Teja","Ravi Teja",1968-01-26,1.78,"http://dbpedia.org/resource/India"
"http://dbpedia.org/resource/Ravi_Teja","Ravi Teja","1962-1-26",1.78,"http://dbpedia.org/resource/India"
"http://dbpedia.org/resource/Sunil_Thapa","Sunil Thapa",1957-05-19,1.78,"http://dbpedia.org/resource/Cinema_of_Nepal"
"http://dbpedia.org/resource/Sunil_Thapa","Sunil Thapa","1957-5-19",1.78,"http://dbpedia.org/resource/Cinema_of_Nepal"
"http://dbpedia.org/resource/Namkoong_Min","Namkoong Min",1978-03-12,1.79,"http://dbpedia.org/resource/South_Korea"
"http://dbpedia.org/resource/Namkoong_Min","Namgoong Min",1978-03-12,1.79,"http://dbpedia.org/resource/South_Korea"
"http://dbpedia.org/resource/Namkoong_Min","Namkoong Min","1978-3-2",1.79,"http://dbpedia.org/resource/South_Korea"
"http://dbpedia.org/resource/Namkoong_Min","Namgoong Min","1978-3-2",1.79,"http://dbpedia.org/resource/South_Korea"
"http://dbpedia.org/resource/Johannes_Heesters","Johannes Heesters",1903-12-05,1.88,"http://dbpedia.org/resource/Netherlands"
"http://dbpedia.org/resource/Johannes_Heesters","Johannes Heesters","1903-12-5",1.88,"http://dbpedia.org/resource/Netherlands"
"http://dbpedia.org/resource/Louis_de_Funès","Louis de Funès",1914-07-31,1.64,"http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Louis_de_Funès","Louis de Funès","1914-7-31",1.64,"http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Boris_Kodjoe","Boris Kodjoe",1973-03-08,1.93,"http://dbpedia.org/resource/German_people"
"http://dbpedia.org/resource/Boris_Kodjoe","Boris Kodjoe","1973-3-8",1.93,"http://dbpedia.org/resource/German_people"
"http://dbpedia.org/resource/Dhanunjaya_Rao","Dhanunjaya Rao",1988-06-17,1.73736,"http://dbpedia.org/resource/India"
"http://dbpedia.org/resource/Dhanunjaya_Rao","Dhanunjaya Rao","1988-6-17",1.73736,"http://dbpedia.org/resource/India"
"http://dbpedia.org/resource/Ngo_Okafor","Ngo Okafor",1974-12-30,1.96,"http://dbpedia.org/resource/Nigerian"
"http://dbpedia.org/resource/Keisuke_Sohma","Keisuke Sohma",1986-10-30,1.81,"http://dbpedia.org/resource/Japanese_people"
"http://dbpedia.org/resource/Keisuke_Sohma","Keisuke Sōma",1986-10-30,1.81,"http://dbpedia.org/resource/Japanese_people"
"http://dbpedia.org/resource/Ryoma_Takeuchi","Ryoma Takeuchi",1993-04-26,1.85,"http://dbpedia.org/resource/Japanese_people"
"http://dbpedia.org/resource/Ryoma_Takeuchi","Ryōma Takeuchi",1993-04-26,1.85,"http://dbpedia.org/resource/Japanese_people"
"http://dbpedia.org/resource/Ryoma_Takeuchi","Ryoma Takeuchi","1993-4-26",1.85,"http://dbpedia.org/resource/Japanese_people"
"http://dbpedia.org/resource/Ryoma_Takeuchi","Ryōma Takeuchi","1993-4-26",1.85,"http://dbpedia.org/resource/Japanese_people"
"http://dbpedia.org/resource/Kim_Young-kwang_(actor)","Kim Young-kwang",1987-01-11,1.87,"http://dbpedia.org/resource/South_Korea"
"http://dbpedia.org/resource/Kim_Young-kwang_(actor)","Kim Young-kwang","1987-1-11",1.87,"http://dbpedia.org/resource/South_Korea"
"http://dbpedia.org/resource/Omero_Mumba","Omero Mumba",1989-07-02,1.8288,"http://dbpedia.org/resource/Ireland"
"http://dbpedia.org/resource/Omero_Mumba","Omero Mumba","1989-7-2",1.8288,"http://dbpedia.org/resource/Ireland"
"http://dbpedia.org/resource/Sharad_Kelkar","Sharad Kelkar",1976-10-07,1.8288,"http://dbpedia.org/resource/India"
"http://dbpedia.org/resource/Sharad_Kelkar","Sharad Kelkar","1976-10-7",1.8288,"http://dbpedia.org/resource/India"
"http://dbpedia.org/resource/Yoshihiko_Hosoda","Yoshihiko Hosoda",1988-03-04,1.82,"http://dbpedia.org/resource/Japanese_people"
"http://dbpedia.org/resource/Yoshihiko_Hosoda","Yoshihiko Hosoda","1988-3-4",1.82,"http://dbpedia.org/resource/Japanese_people"
"http://dbpedia.org/resource/Peter_Dyneley","Peter Dyneley",1921-04-13,1.524,"http://dbpedia.org/resource/Canadian_citizenship"
"http://dbpedia.org/resource/Peter_Dyneley","Peter Dyneley","1921-4-13",1.524,"http://dbpedia.org/resource/Canadian_citizenship"
"http://dbpedia.org/resource/Peter_Dyneley","Peter Dyneley",1921-04-13,1.524,"http://dbpedia.org/resource/British_citizenship"
"http://dbpedia.org/resource/Peter_Dyneley","Peter Dyneley","1921-4-13",1.524,"http://dbpedia.org/resource/British_citizenship"
"http://dbpedia.org/resource/Jake_Cuenca","Jake Cuenca",1986-12-23,1.8288,"http://dbpedia.org/resource/Philippine_nationality_law"
"http://dbpedia.org/resource/Jake_Cuenca","Juan Carlos Leveriza Cuenca",1986-12-23,1.8288,"http://dbpedia.org/resource/Philippine_nationality_law"
"http://dbpedia.org/resource/Jake_Cuenca","Jake Cuenca",1987-12-30,1.8288,"http://dbpedia.org/resource/Philippine_nationality_law"
"http://dbpedia.org/resource/Jake_Cuenca","Juan Carlos Leveriza Cuenca",1987-12-30,1.8288,"http://dbpedia.org/resource/Philippine_nationality_law"
"http://dbpedia.org/resource/Jake_Cuenca","Jake Cuenca",1986-12-23,1.8288,"http://dbpedia.org/resource/United_States_nationality_law"
"http://dbpedia.org/resource/Jake_Cuenca","Juan Carlos Leveriza Cuenca",1986-12-23,1.8288,"http://dbpedia.org/resource/United_States_nationality_law"
"http://dbpedia.org/resource/Jake_Cuenca","Jake Cuenca",1987-12-30,1.8288,"http://dbpedia.org/resource/United_States_nationality_law"
"http://dbpedia.org/resource/Jake_Cuenca","Juan Carlos Leveriza Cuenca",1987-12-30,1.8288,"http://dbpedia.org/resource/United_States_nationality_law"
"http://dbpedia.org/resource/Billy_Herrington","Billy Herrington",1969-07-14,1.8542,"http://dbpedia.org/resource/European-American"
"http://dbpedia.org/resource/Billy_Herrington","Billy Herrington","1969-7-14",1.8542,"http://dbpedia.org/resource/European-American"
"http://dbpedia.org/resource/Nagendra_Babu","Nagendra Babu",1961-10-29,1.8796,"http://dbpedia.org/resource/India"
"http://dbpedia.org/resource/Nagendra_Babu","Konidela Nagendra Babu",1961-10-29,1.8796,"http://dbpedia.org/resource/India"
"http://dbpedia.org/resource/Kurt_Lockwood","Kurt Lockwood",1970-06-04,1.778,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Kurt_Lockwood","Kurt Lockwood","1970-6-4",1.778,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Simon_Grover","Simon Grover",1966-11-25,1.8288,"http://dbpedia.org/resource/United_Kingdom"
"http://dbpedia.org/resource/Akshay_Dogra","Akshay Dogra",1981-09-21,1.8288,"http://dbpedia.org/resource/Indian_people"
"http://dbpedia.org/resource/Akshay_Dogra","Akshay Dogra","1981-9-21",1.8288,"http://dbpedia.org/resource/Indian_people"
"http://dbpedia.org/resource/Pachara_Chirathivat","Pachara Chirathivat",1993-05-10,1.82,"http://dbpedia.org/resource/Thailand"
"http://dbpedia.org/resource/Pachara_Chirathivat","Pachara Chirathivat","1993-5-10",1.82,"http://dbpedia.org/resource/Thailand"
"http://dbpedia.org/resource/Arifin_Putra","Arifin Putra",1987-05-01,1.8,"http://dbpedia.org/resource/Indonesian_language"
"http://dbpedia.org/resource/Arifin_Putra","Arifin Putra","1987-5-1",1.8,"http://dbpedia.org/resource/Indonesian_language"
"http://dbpedia.org/resource/Philippe_Joly","Philippe Joly",1976-01-02,1.81,"http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Philippe_Joly","Philippe Joly","1976-1-2",1.81,"http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Farid_Kamil","Farid Kamil",1975-05-08,1.84,"http://dbpedia.org/resource/Malaysia"
"http://dbpedia.org/resource/Farid_Kamil","Farid Kamil","1981-5-5",1.84,"http://dbpedia.org/resource/Malaysia"
"http://dbpedia.org/resource/Michael_Shapiro_(actor)","Michael Shapiro","1966-1-1",1.524,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Vishnuvardhan_(actor)","Vishnuvardhan",1950-09-18,1.7018,"http://dbpedia.org/resource/India"
"http://dbpedia.org/resource/Vishnuvardhan_(actor)","Vishnuvardhan","1950-9-18",1.7018,"http://dbpedia.org/resource/India"
"http://dbpedia.org/resource/Lukas_Ridgeston","Lukas Ridgeston",1974-04-05,1.77,"http://dbpedia.org/resource/Slovaks"
"http://dbpedia.org/resource/Lukas_Ridgeston","Lukas Ridgeston","1974-4-5",1.77,"http://dbpedia.org/resource/Slovaks"
"http://dbpedia.org/resource/Amaan_Reza","Amaan Reza",1986-05-20,1.8288,"http://dbpedia.org/resource/Bangladesh"
"http://dbpedia.org/resource/Amaan_Reza","Amaan Reza","1986-5-20",1.8288,"http://dbpedia.org/resource/Bangladesh"
"http://dbpedia.org/resource/Ismail_Shahid","Ismail Shahid",1955-08-17,1.77698,"http://dbpedia.org/resource/Pakistani"
"http://dbpedia.org/resource/Ismail_Shahid","Jhangir khan",1955-08-17,1.77698,"http://dbpedia.org/resource/Pakistani"
"http://dbpedia.org/resource/Ismail_Shahid","Ismail Shahid","1955-8-17",1.77698,"http://dbpedia.org/resource/Pakistani"
"http://dbpedia.org/resource/Ismail_Shahid","Jhangir khan","1955-8-17",1.77698,"http://dbpedia.org/resource/Pakistani"
"http://dbpedia.org/resource/Jameson_Blake","Jameson Blake",1997-06-17,1.524,"http://dbpedia.org/resource/Filipino-American"
"http://dbpedia.org/resource/Jameson_Blake","Jameson Blake","1997-6-17",1.524,"http://dbpedia.org/resource/Filipino-American"
"http://dbpedia.org/resource/Iván_Kamarás","Iván Kamarás",1972-12-22,1.8288,"http://dbpedia.org/resource/Hungarians"
"http://dbpedia.org/resource/Garry_Robbins","Garry Robbins",1957-09-09,2.1336,"http://dbpedia.org/resource/Canadians"
"http://dbpedia.org/resource/Garry_Robbins","Gary Robbins",1957-09-09,2.1336,"http://dbpedia.org/resource/Canadians"
"http://dbpedia.org/resource/Garry_Robbins","Garry Robbins","1957-9-9",2.1336,"http://dbpedia.org/resource/Canadians"
"http://dbpedia.org/resource/Garry_Robbins","Gary Robbins","1957-9-9",2.1336,"http://dbpedia.org/resource/Canadians"
"http://dbpedia.org/resource/Paul_Preiss","Paul Preiss",1980-06-09,1.85,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Paul_Preiss","Paul Preiss","1980-6-9",1.85,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Sota_Fukushi","Sota Fukushi",1993-05-30,1.83,"http://dbpedia.org/resource/Japan"
"http://dbpedia.org/resource/Sota_Fukushi","Sōta Fukushi",1993-05-30,1.83,"http://dbpedia.org/resource/Japan"
"http://dbpedia.org/resource/Sota_Fukushi","Sota Fukushi","1993-5-30",1.83,"http://dbpedia.org/resource/Japan"
"http://dbpedia.org/resource/Sota_Fukushi","Sōta Fukushi","1993-5-30",1.83,"http://dbpedia.org/resource/Japan"
"http://dbpedia.org/resource/Alan_Napier","Alan Napier",1903-01-07,1.9812,"http://dbpedia.org/resource/British_people"
"http://dbpedia.org/resource/Alan_Napier","Alan Napier","1903-1-7",1.9812,"http://dbpedia.org/resource/British_people"
"http://dbpedia.org/resource/Ted_Cassidy","Ted Cassidy",1932-07-31,2.0574,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Ted_Cassidy","Ted Cassidy","1932-7-31",2.0574,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Kevin_James_(pornographic_actor)","Kevin James",1954-11-17,1.8796,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Kevin_Ryan_(actor)","Kevin Ryan",1984-06-20,1.524,"http://dbpedia.org/resource/Republic_of_Ireland"
"http://dbpedia.org/resource/Kevin_Ryan_(actor)","Kevin Ryan","1984-6-20",1.524,"http://dbpedia.org/resource/Republic_of_Ireland"
"http://dbpedia.org/resource/Robbie_Coltrane","Robbie Coltrane",1950-03-30,1.8542,"http://dbpedia.org/resource/Scottish_people"
"http://dbpedia.org/resource/Robbie_Coltrane","Robbie Coltrane","1950-3-30",1.8542,"http://dbpedia.org/resource/Scottish_people"
"http://dbpedia.org/resource/Takahiro_Fujimoto","Takahiro Fujimoto",1970-07-21,1.83,"http://dbpedia.org/resource/Japan"
"http://dbpedia.org/resource/Takahiro_Fujimoto","Takahiro Fujimoto","1970-7-21",1.83,"http://dbpedia.org/resource/Japan"
"http://dbpedia.org/resource/Charlie_Schlatter","Charlie Schlatter",1966-05-01,1.71,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Charlie_Schlatter","Charlie Schlatter","1966-5-1",1.71,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Nigel_Harman","Nigel Harman",1973-08-11,1.524,"http://dbpedia.org/resource/British_nationality_law"
"http://dbpedia.org/resource/Nigel_Harman","Nigel Harman","1973-8-11",1.524,"http://dbpedia.org/resource/British_nationality_law"
"http://dbpedia.org/resource/Herschel_Savage","Herschel Savage",1952-11-25,1.8796,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Ian_Batherson","Ian Batherson",1989-01-14,1.778,"http://dbpedia.org/resource/Filipinos_in_Germany"
"http://dbpedia.org/resource/Ian_Batherson","Ian Batherson","1989-1-6",1.778,"http://dbpedia.org/resource/Filipinos_in_Germany"
"http://dbpedia.org/resource/Gérard_Rudolf","Gérard Rudolf",1966-04-20,1.91,"http://dbpedia.org/resource/South_Africa"
"http://dbpedia.org/resource/Gérard_Rudolf","Gérard Rudolf","1966-4-20",1.91,"http://dbpedia.org/resource/South_Africa"
"http://dbpedia.org/resource/Mark_Ashley","Mark Ashley",1969-02-16,1.8288,"http://dbpedia.org/resource/Canadian"
"http://dbpedia.org/resource/Mark_Ashley","Mark Ashley","1969-2-16",1.8288,"http://dbpedia.org/resource/Canadian"
"http://dbpedia.org/resource/Asa_Elliott","Asa Elliott",1981-12-17,1.778,"http://dbpedia.org/resource/United_Kingdom"
"http://dbpedia.org/resource/Harpreet_Sandhu_(actor)","Harpreet Sandhu",1979-01-08,1.524,"http://dbpedia.org/resource/India"
"http://dbpedia.org/resource/Harpreet_Sandhu_(actor)","Harpreet Sandhu","1979-1-8",1.524,"http://dbpedia.org/resource/India"
"http://dbpedia.org/resource/Nick_Romeo_Reimann","Nick Romeo Reimann",1998-01-14,1.8,"http://dbpedia.org/resource/Germany"
"http://dbpedia.org/resource/Nick_Romeo_Reimann","Nick Romeo Reimann","1998-1-14",1.8,"http://dbpedia.org/resource/Germany"
"http://dbpedia.org/resource/William_Joyce_(actor)","William Joyce",1930-10-21,1.9558,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Pat_Hingle","Pat Hingle",1924-07-19,1.524,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Pat_Hingle","Pat Hingle","1924-7-19",1.524,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Cole_Youngblood","Cole Youngblood",1972-12-05,1.8034,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Cole_Youngblood","Cole Youngblood","1972-12-5",1.8034,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Pierre_Andre","Pierre Andre",1985-03-17,1.78,"http://dbpedia.org/resource/Malaysian_nationality_law"
"http://dbpedia.org/resource/Pierre_Andre","Pierre Andre","1985-3-17",1.78,"http://dbpedia.org/resource/Malaysian_nationality_law"
"http://dbpedia.org/resource/Ramón_Nomar","Ramón Nomar",1974-01-09,1.8542,"http://dbpedia.org/resource/Spain"
"http://dbpedia.org/resource/Ramón_Nomar","Ramon Nomar",1974-01-09,1.8542,"http://dbpedia.org/resource/Spain"
"http://dbpedia.org/resource/Ramón_Nomar","Ramón Nomar","1974-1-9",1.8542,"http://dbpedia.org/resource/Spain"
"http://dbpedia.org/resource/Ramón_Nomar","Ramon Nomar","1974-1-9",1.8542,"http://dbpedia.org/resource/Spain"
"http://dbpedia.org/resource/Nagita_Slavina","Nagita Slavina",1988-02-17,1.57,"http://dbpedia.org/resource/Indonesia"
"http://dbpedia.org/resource/Nagita_Slavina","Nagita Slavina Tengker",1988-02-17,1.57,"http://dbpedia.org/resource/Indonesia"
"http://dbpedia.org/resource/Nagita_Slavina","Nagita Slavina","1988-2-17",1.57,"http://dbpedia.org/resource/Indonesia"
"http://dbpedia.org/resource/Nagita_Slavina","Nagita Slavina Tengker","1988-2-17",1.57,"http://dbpedia.org/resource/Indonesia"
"http://dbpedia.org/resource/Frank_Bank","Frank Bank",1942-04-12,,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Frank_Bank","Frank Bank","1942-4-12",,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Hajaz_Akram","Hajaz Akram","1970-1-0",,"http://dbpedia.org/resource/United_Kingdom"
"http://dbpedia.org/resource/Hameed_Sheikh","Hameed Sheikh","1969-1-1",,"http://dbpedia.org/resource/Pakistan"
"http://dbpedia.org/resource/Lorimer_Johnston","Lorimer Johnston",1858-11-02,,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Lorimer_Johnston","Lorimer Johnston","1858-11-2",,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Mark_Meer","Mark Meer","1976-3-29",,"http://dbpedia.org/resource/Canadians"
"http://dbpedia.org/resource/Peter_Franzén","Peter Franzén",1971-08-14,,"http://dbpedia.org/resource/Finland"
"http://dbpedia.org/resource/Peter_Franzén","Peter Franzén","1971-8-14",,"http://dbpedia.org/resource/Finland"
"http://dbpedia.org/resource/Robert_Gist","Robert Gist",1917-10-01,,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Robert_Gist","Robert Gist","1917-10-1",,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Tomas_Bolme","Tomas Bolme",1945-04-21,,"http://dbpedia.org/resource/Sweden"
"http://dbpedia.org/resource/Tomas_Bolme","Tomas Bolme","1945-4-21",,"http://dbpedia.org/resource/Sweden"
"http://dbpedia.org/resource/Anders_Randolf","Anders Randolf",1870-12-18,,"http://dbpedia.org/resource/Danish_American"
"http://dbpedia.org/resource/Ashraf_Sinclair","Ashraf Sinclair",1979-09-18,,"http://dbpedia.org/resource/Malaysia"
"http://dbpedia.org/resource/Ashraf_Sinclair","Ashraf Sinclair","1979-1-1",,"http://dbpedia.org/resource/Malaysia"
"http://dbpedia.org/resource/Bertram_Heribertson","Bertram Heribertson",1955-11-11,,"http://dbpedia.org/resource/Sweden"
"http://dbpedia.org/resource/Donald_Gray","Donald Gray",1914-03-03,,"http://dbpedia.org/resource/Demographics_of_South_Africa"
"http://dbpedia.org/resource/Donald_Gray","Donald Gray","1914-3-3",,"http://dbpedia.org/resource/Demographics_of_South_Africa"
"http://dbpedia.org/resource/Drew_Arellano","Drew Arellano",1980-01-16,,"http://dbpedia.org/resource/Filipino_American"
"http://dbpedia.org/resource/Drew_Arellano","Drew Arellano","1980-1-16",,"http://dbpedia.org/resource/Filipino_American"
"http://dbpedia.org/resource/Enchong_Dee","Enchong Dee",1988-11-05,,"http://dbpedia.org/resource/Filipino_people"
"http://dbpedia.org/resource/Enchong_Dee","Enchong Dee","1988-11-5",,"http://dbpedia.org/resource/Filipino_people"
"http://dbpedia.org/resource/Hunter_Carson","Hunter Carson",1975-12-26,,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Jake_Hoffman","Jake Hoffman",1981-03-20,,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Jake_Hoffman","Jake Hoffman","1981-3-20",,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Jay_O._Sanders","Jay O. Sanders",1953-04-16,,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Jay_O._Sanders","Jay O. Sanders","1953-4-16",,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Lito_Lapid","Lito Lapid",1955-10-25,,"http://dbpedia.org/resource/Filipino_people"
"http://dbpedia.org/resource/Martin_Marquez","Martin Marquez",1964-10-08,,"http://dbpedia.org/resource/United_Kingdom"
"http://dbpedia.org/resource/Martin_Marquez","Martin Marquez","1963-8-10",,"http://dbpedia.org/resource/United_Kingdom"
"http://dbpedia.org/resource/Richard_Brake","Richard Brake",1964-11-30,,"http://dbpedia.org/resource/Welsh_American"
"http://dbpedia.org/resource/Tómas_Lemarquis","Tómas Lemarquis",1977-08-03,,"http://dbpedia.org/resource/Iceland"
"http://dbpedia.org/resource/Tómas_Lemarquis","Tómas Lemarquis","1977-8-3",,"http://dbpedia.org/resource/Iceland"
"http://dbpedia.org/resource/Vijay_Arora","Vijay Arora",1944-12-27,,"http://dbpedia.org/resource/India"
"http://dbpedia.org/resource/Frédéric_Diefenthal","Frédéric Diefenthal",1968-07-26,,"http://dbpedia.org/resource/French_people"
"http://dbpedia.org/resource/Frédéric_Diefenthal","Frédéric Diefenthal","1968-7-26",,"http://dbpedia.org/resource/French_people"
"http://dbpedia.org/resource/Georg_Årlin","Georg Årlin",1916-12-30,,"http://dbpedia.org/resource/Sweden"
"http://dbpedia.org/resource/Ishaq_Bux","Ishaq Bux",1917-06-15,,"http://dbpedia.org/resource/India"
"http://dbpedia.org/resource/Ishaq_Bux","Ishaq Bux","1917-6-15",,"http://dbpedia.org/resource/India"
"http://dbpedia.org/resource/Kevork_Malikyan","Kevork Malikyan",1943-06-02,,"http://dbpedia.org/resource/United_Kingdom"
"http://dbpedia.org/resource/Kevork_Malikyan","Kevork Malikyan","1943-6-2",,"http://dbpedia.org/resource/United_Kingdom"
"http://dbpedia.org/resource/Lee_Jung-jae","Lee Jeong-jae",1973-03-15,,"http://dbpedia.org/resource/South_Korea"
"http://dbpedia.org/resource/Lee_Jung-jae","Lee Jung-jae",1973-03-15,,"http://dbpedia.org/resource/South_Korea"
"http://dbpedia.org/resource/Lee_Jung-jae","Lee Jeong-jae","1973-3-15",,"http://dbpedia.org/resource/South_Korea"
"http://dbpedia.org/resource/Lee_Jung-jae","Lee Jung-jae","1973-3-15",,"http://dbpedia.org/resource/South_Korea"
"http://dbpedia.org/resource/Stanley_Bates","Stanley Bates",1942-10-08,,"http://dbpedia.org/resource/United_Kingdom"
"http://dbpedia.org/resource/Stanley_Bates","Stanley Bates","1942-10-8",,"http://dbpedia.org/resource/United_Kingdom"
"http://dbpedia.org/resource/Sture_Lagerwall","Sture Lagerwall",1908-12-13,,"http://dbpedia.org/resource/Sweden"
"http://dbpedia.org/resource/Tomasz_Borkowy","Tomasz Borkowy",1952-09-17,,"http://dbpedia.org/resource/Poles"
"http://dbpedia.org/resource/Tomasz_Borkowy","Tomasz Borkowy","1952-9-17",,"http://dbpedia.org/resource/Poles"
"http://dbpedia.org/resource/Tony_Sperandeo","Tony Sperandeo",1953-05-08,,"http://dbpedia.org/resource/Italy"
"http://dbpedia.org/resource/Tony_Sperandeo","Tony Sperandeo","1953-5-8",,"http://dbpedia.org/resource/Italy"
"http://dbpedia.org/resource/Tony_Cortes","Tony Cortes",1968-08-31,,"http://dbpedia.org/resource/Cuba"
"http://dbpedia.org/resource/Tony_Cortes","Tony Cortes","1968-8-31",,"http://dbpedia.org/resource/Cuba"
"http://dbpedia.org/resource/Keanu_Reeves","Keanu Reeves",1964-09-02,,"http://dbpedia.org/resource/Canadians"
"http://dbpedia.org/resource/Keanu_Reeves","Keanu Reeves","1964-9-2",,"http://dbpedia.org/resource/Canadians"
"http://dbpedia.org/resource/Mandy_Patinkin","Mandy Patinkin",1952-11-30,,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Morgan_Freeman","Morgan Freeman",1937-06-01,,"http://dbpedia.org/resource/American_people"
"http://dbpedia.org/resource/Morgan_Freeman","Morgan Freeman","1937-6-1",,"http://dbpedia.org/resource/American_people"
"http://dbpedia.org/resource/Sid_James","Sid James",1913-05-08,,"http://dbpedia.org/resource/United_Kingdom"
"http://dbpedia.org/resource/Sid_James","Sid James","1913-5-8",,"http://dbpedia.org/resource/United_Kingdom"
"http://dbpedia.org/resource/Adinath_Kothare","Adinath Kothare",1984-05-13,,"http://dbpedia.org/resource/India"
"http://dbpedia.org/resource/Adinath_Kothare","Adinath Kothare","1984-5-13",,"http://dbpedia.org/resource/India"
"http://dbpedia.org/resource/Adolfo_Celi","Adolfo Celi",1922-07-27,,"http://dbpedia.org/resource/Italy"
"http://dbpedia.org/resource/Adolfo_Celi","Adolfo Celi","1922-7-27",,"http://dbpedia.org/resource/Italy"
"http://dbpedia.org/resource/Alamgir_(actor)","Alamgir",1950-04-03,,"http://dbpedia.org/resource/Bangladesh"
"http://dbpedia.org/resource/Alamgir_(actor)","Alamgir","1950-4-3",,"http://dbpedia.org/resource/Bangladesh"
"http://dbpedia.org/resource/Alan_Ford_(actor)","Alan Ford",1938-02-23,,"http://dbpedia.org/resource/United_Kingdom"
"http://dbpedia.org/resource/Alan_Ford_(actor)","Alan Ford","1938-2-23",,"http://dbpedia.org/resource/United_Kingdom"
"http://dbpedia.org/resource/Aldo_Giuffrè","Aldo Giuffrè",1924-04-10,,"http://dbpedia.org/resource/Italy"
"http://dbpedia.org/resource/Aldo_Giuffrè","Aldo Giuffrè","1924-4-10",,"http://dbpedia.org/resource/Italy"
"http://dbpedia.org/resource/Corin_Redgrave","Corin Redgrave",1939-07-16,,"http://dbpedia.org/resource/British_nationality_law"
"http://dbpedia.org/resource/Corin_Redgrave","Corin Redgrave","1939-7-16",,"http://dbpedia.org/resource/British_nationality_law"
"http://dbpedia.org/resource/Daniel_Breaker","Daniel Breaker",1980-06-02,,"http://dbpedia.org/resource/Americans"
"http://dbpedia.org/resource/Daniel_Breaker","Daniel Breaker","1980-6-2",,"http://dbpedia.org/resource/Americans"
"http://dbpedia.org/resource/Daniil_Strakhov","Daniil Strakhov",1976-03-02,,"http://dbpedia.org/resource/Russia"
"http://dbpedia.org/resource/Daniil_Strakhov","Daniil Strakhov","1976-3-2",,"http://dbpedia.org/resource/Russia"
"http://dbpedia.org/resource/Dev_Patel","Dev Patel",1990-04-23,,"http://dbpedia.org/resource/United_Kingdom"
"http://dbpedia.org/resource/Dev_Patel","Dev Patel","1990-4-23",,"http://dbpedia.org/resource/United_Kingdom"
"http://dbpedia.org/resource/Don_Estelle","Don Estelle",1933-05-22,,"http://dbpedia.org/resource/British_nationality_law"
"http://dbpedia.org/resource/Don_Estelle","Don Estelle","1933-5-22",,"http://dbpedia.org/resource/British_nationality_law"
"http://dbpedia.org/resource/Donovan_Leitch_(actor)","Donovan Leitch",1967-08-16,,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Donovan_Leitch_(actor)","Donovan Leitch","1967-8-16",,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Douglas_Campbell_(actor)","Douglas Campbell",1922-06-11,,"http://dbpedia.org/resource/United_Kingdom"
"http://dbpedia.org/resource/Douglas_Campbell_(actor)","Douglas Campbell","1922-6-11",,"http://dbpedia.org/resource/United_Kingdom"
"http://dbpedia.org/resource/Douglas_Campbell_(actor)","Douglas Campbell",1922-06-11,,"http://dbpedia.org/resource/Canadian"
"http://dbpedia.org/resource/Douglas_Campbell_(actor)","Douglas Campbell","1922-6-11",,"http://dbpedia.org/resource/Canadian"
