"actor","name","birthDate","height","nationality"
"http://dbpedia.org/resource/Patty_McCormack","Patty McCormack","1945-8-21",,
"http://dbpedia.org/resource/Peter_Ustinov","Peter Ustinov",1921-04-16,,
"http://dbpedia.org/resource/Peter_Ustinov","Peter Ustinov","1921-4-16",,
"http://dbpedia.org/resource/Robert_Strauss_(actor)","Robert Strauss",1913-11-08,,
"http://dbpedia.org/resource/Robert_Strauss_(actor)","Robert Strauss","1913-11-8",,
"http://dbpedia.org/resource/Steve_McQueen","Steve McQueen",1930-03-24,,
"http://dbpedia.org/resource/Steve_McQueen","Steve McQueen","1930-3-24",,
"http://dbpedia.org/resource/Hermione_Baddeley","Hermione Baddeley",1906-11-13,,
"http://dbpedia.org/resource/Lila_Kedrova","Lila Kedrova","1918-10-9",,
"http://dbpedia.org/resource/Mary_Badham","Mary Badham",1952-10-07,,
"http://dbpedia.org/resource/Mary_Badham","Mary Badham","1952-10-7",,
"http://dbpedia.org/resource/Jan_Sterling","Jan Sterling",1921-04-03,,
"http://dbpedia.org/resource/Jan_Sterling","Jan Sterling","1921-4-3",,
"http://dbpedia.org/resource/Hope_Emerson","Hope Emerson",1897-10-29,,
"http://dbpedia.org/resource/Hope_Emerson","Hope Emerson",1897-10-30,,
"http://dbpedia.org/resource/Jack_Kruschen","Jack Kruschen",1922-03-20,,
"http://dbpedia.org/resource/Jack_Kruschen","Jack Kruschen","1922-3-20",,
"http://dbpedia.org/resource/Jean_Hagen","Jean Hagen",1923-08-03,,
"http://dbpedia.org/resource/Jean_Hagen","Jean Hagen","1923-8-3",,
"http://dbpedia.org/resource/Lee_Tracy","Lee Tracy",1898-04-14,,
"http://dbpedia.org/resource/Lee_Tracy","Lee Tracy","1898-4-14",,
"http://dbpedia.org/resource/Nancy_Olson","Nancy Olson",1928-07-14,,
"http://dbpedia.org/resource/Nancy_Olson","Nancy Olson","1928-7-14",,
"http://dbpedia.org/resource/Susan_Kohner","Susan Kohner",1936-11-11,,
"http://dbpedia.org/resource/Melina_Mercouri","Melina Mercouri",1920-10-18,,
"http://dbpedia.org/resource/Melina_Mercouri","Melina Mercouri",1920-10-31,,
"http://dbpedia.org/resource/Patricia_Neal","Patricia Neal",1926-01-20,,
"http://dbpedia.org/resource/Patricia_Neal","Patricia Neal","1926-1-20",,
"http://dbpedia.org/resource/Trevor_Howard","Trevor Howard",1913-09-29,,
"http://dbpedia.org/resource/Trevor_Howard","Trevor Howard","1913-9-29",,
"http://dbpedia.org/resource/Miyoshi_Umeki","Miyoshi Umeki",1929-05-08,,
"http://dbpedia.org/resource/Miyoshi_Umeki","Miyoshi Umeki","1929-5-8",,
"http://dbpedia.org/resource/Grace_Kelly","Grace Kelly",1928-11-12,,
"http://dbpedia.org/resource/Grace_Kelly","Grace Kelly",1929-11-12,,
"http://dbpedia.org/resource/Eleanor_Parker","Eleanor Parker",1922-06-26,,
"http://dbpedia.org/resource/Eleanor_Parker","Eleanor Parker","1922-6-26",,
"http://dbpedia.org/resource/Eva_Marie_Saint","Eva Marie Saint",1924-07-04,,
"http://dbpedia.org/resource/Eva_Marie_Saint","Eva Marie Saint","1924-7-4",,
"http://dbpedia.org/resource/Richard_Harris","Richard Harris",1930-10-01,,
"http://dbpedia.org/resource/Richard_Harris","Richard Harris","1930-10-1",,
"http://dbpedia.org/resource/Terence_Stamp","Terence Stamp",1938-07-22,,
"http://dbpedia.org/resource/Terence_Stamp","Terence Stamp","1938-7-22",,
"http://dbpedia.org/resource/Debbie_Reynolds","Debbie Reynolds",1932-04-01,,
"http://dbpedia.org/resource/Debbie_Reynolds","Debbie Reynolds","1932-4-1",,
"http://dbpedia.org/resource/James_Mason","James Mason",1909-05-15,,
"http://dbpedia.org/resource/James_Mason","James Mason","1909-5-15",,
"http://dbpedia.org/resource/Kirk_Douglas","Kirk Douglas",1916-12-09,,
"http://dbpedia.org/resource/Kirk_Douglas","Kirk Douglas","1916-12-9",,
"http://dbpedia.org/resource/Margaret_Rutherford","Margaret Rutherford",1892-05-11,,
"http://dbpedia.org/resource/Margaret_Rutherford","Margaret Rutherford","1892-5-11",,
"http://dbpedia.org/resource/Michael_Caine","Michael Caine",1933-03-14,,
"http://dbpedia.org/resource/Michael_Caine","Michael Caine","1933-3-14",,
"http://dbpedia.org/resource/Paul_Scofield","Paul Scofield",1922-01-21,,
"http://dbpedia.org/resource/Paul_Scofield","Paul Scofield","1922-1-21",,
"http://dbpedia.org/resource/Peggy_Cass","Peggy Cass",1924-05-21,,
"http://dbpedia.org/resource/Peggy_Cass","Peggy Cass","1924-5-21",,
"http://dbpedia.org/resource/Rod_Steiger","Rod Steiger","1925-4-14",,
"http://dbpedia.org/resource/Simone_Signoret","Simone Signoret",1921-03-25,,
"http://dbpedia.org/resource/Simone_Signoret","Simone Signoret","1921-3-25",,
"http://dbpedia.org/resource/Tony_Curtis","Tony Curtis",1925-06-03,,
"http://dbpedia.org/resource/Tony_Curtis","Tony Curtis","1925-6-3",,
"http://dbpedia.org/resource/James_Dean","James Dean",1931-02-08,,
"http://dbpedia.org/resource/James_Dean","James Dean","1931-2-8",,
"http://dbpedia.org/resource/Peggy_Wood","Peggy Wood",1892-02-09,,
"http://dbpedia.org/resource/Peggy_Wood","Peggy Wood","1892-2-9",,
"http://dbpedia.org/resource/Dorothy_Malone","Dorothy Malone",1925-01-30,,
"http://dbpedia.org/resource/Dorothy_Malone","Dorothy Malone","1925-1-30",,
"http://dbpedia.org/resource/Karl_Malden","Karl Malden",1912-03-22,,
"http://dbpedia.org/resource/Karl_Malden","Karl Malden","1912-3-22",,
"http://dbpedia.org/resource/Shelley_Winters","Shelley Winters",1920-08-18,,
"http://dbpedia.org/resource/Shelley_Winters","Shelley Winters","1920-8-18",,
"http://dbpedia.org/resource/Sidney_Poitier","Sidney Poitier",1927-02-20,,
"http://dbpedia.org/resource/Sidney_Poitier","Sidney Poitier","1927-2-20",,
"http://dbpedia.org/resource/Ian_Bannen","Ian Bannen",1928-06-29,,
"http://dbpedia.org/resource/Ian_Bannen","Ian Bannen","1928-6-29",,
"http://dbpedia.org/resource/Robert_Vaughn","Robert Vaughn",1932-11-22,,
"http://dbpedia.org/resource/Theodore_Bikel","Theodore Bikel",1924-05-02,,
"http://dbpedia.org/resource/Theodore_Bikel","Theodore Bikel","1924-5-2",,
"http://dbpedia.org/resource/William_Holden","William Holden",1918-04-17,,
"http://dbpedia.org/resource/William_Holden","William Holden","1918-4-17",,
"http://dbpedia.org/resource/Dan_O'Herlihy","Dan O'Herlihy",1919-05-01,,
"http://dbpedia.org/resource/Dan_O'Herlihy","Dan O'Herlihy","1919-5-1",,
"http://dbpedia.org/resource/Laurence_Harvey","Laurence Harvey",1928-10-01,,
"http://dbpedia.org/resource/Laurence_Harvey","Laurence Harvey","1928-10-1",,
"http://dbpedia.org/resource/Joan_Blondell","Joan Blondell",1906-08-30,,
"http://dbpedia.org/resource/Joan_Blondell","Joan Blondell","1906-8-30",,
"http://dbpedia.org/resource/Carolyn_Jones","Carolyn Jones",1930-04-28,,
"http://dbpedia.org/resource/Carolyn_Jones","Carolyn Jones","1930-4-28",,
"http://dbpedia.org/resource/Martha_Hyer","Martha Hyer",1924-08-10,,
"http://dbpedia.org/resource/Martha_Hyer","Martha Hyer","1924-8-10",,
"http://dbpedia.org/resource/Joyce_Redman","Joyce Redman",1915-12-09,,
"http://dbpedia.org/resource/Joyce_Redman","Joyce Redman","1915-12-9",,
"http://dbpedia.org/resource/Mako_(actor)","Mako",1933-12-10,,
"http://dbpedia.org/resource/Edmond_O'Brien","Edmond O'Brien",1915-09-10,,
"http://dbpedia.org/resource/Edmond_O'Brien","Edmond O'Brien","1915-9-10",,
"http://dbpedia.org/resource/Elizabeth_Hartman","Elizabeth Hartman",1943-12-23,,
"http://dbpedia.org/resource/John_Ireland_(actor)","John Ireland",1914-01-30,,
"http://dbpedia.org/resource/John_Ireland_(actor)","John Ireland","1914-1-30",,
"http://dbpedia.org/resource/Sam_Jaffe","Sam Jaffe",1891-03-10,,
"http://dbpedia.org/resource/Sam_Jaffe","Sam Jaffe","1891-3-10",,
"http://dbpedia.org/resource/Kim_Stanley","Kim Stanley",1925-02-11,,
"http://dbpedia.org/resource/Kim_Stanley","Kim Stanley","1925-2-11",,
"http://dbpedia.org/resource/Edith_Evans","Dame Edith Evans",1888-02-08,,
"http://dbpedia.org/resource/Edith_Evans","Dame Edith Evans","1888-2-8",,
"http://dbpedia.org/resource/Janet_Leigh","Janet Leigh",1927-07-06,,
"http://dbpedia.org/resource/Janet_Leigh","Janet Leigh","1927-7-6",,
"http://dbpedia.org/resource/Robert_Stack","Robert Stack",1919-01-13,,
"http://dbpedia.org/resource/Robert_Stack","Robert Stack","1919-1-13",,
"http://dbpedia.org/resource/Arthur_Hunnicutt","Arthur Hunnicutt",1910-02-17,,
"http://dbpedia.org/resource/Arthur_Hunnicutt","Arthur Hunnicutt","1910-2-17",,
"http://dbpedia.org/resource/Betsy_Blair","Betsy Blair",1923-12-11,,
"http://dbpedia.org/resource/Maureen_Stapleton","Maureen Stapleton",1925-06-21,,
"http://dbpedia.org/resource/Maureen_Stapleton","Maureen Stapleton","1925-6-21",,
"http://dbpedia.org/resource/Sessue_Hayakawa","Sessue Hayakawa",1889-06-10,,
"http://dbpedia.org/resource/Sessue_Hayakawa","Sessue Hayakawa","1889-6-10",,
"http://dbpedia.org/resource/Anthony_Perkins","Anthony Perkins",1932-04-04,,
"http://dbpedia.org/resource/Anthony_Perkins","Anthony Perkins","1932-4-4",,
"http://dbpedia.org/resource/Rachel_Roberts_(actress)","Rachel Roberts",1927-09-20,,
"http://dbpedia.org/resource/Rachel_Roberts_(actress)","Rachel Roberts","1927-9-20",,
"http://dbpedia.org/resource/Martin_Balsam","Martin Balsam",1919-11-04,,
"http://dbpedia.org/resource/Martin_Balsam","Martin Balsam","1914-11-4",,
"http://dbpedia.org/resource/Cathy_Moriarty","Cathy Moriarty",1960-11-29,1.524,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Al_Pacino","Al Pacino",1940-04-25,1.7018,
"http://dbpedia.org/resource/Al_Pacino","Al Pacino","1940-4-25",1.7018,
"http://dbpedia.org/resource/Sally_Kellerman","Sally Kellerman",1937-06-02,1.524,
"http://dbpedia.org/resource/Sally_Kellerman","Sally Kellerman","1937-6-2",1.524,
"http://dbpedia.org/resource/Carol_Channing","Carol Channing",1921-01-31,1.524,
"http://dbpedia.org/resource/Carol_Channing","Carol Channing","1921-1-31",1.524,
"http://dbpedia.org/resource/Isabelle_Adjani","Isabelle Adjani",1955-06-27,,"http://dbpedia.org/resource/French_people"
"http://dbpedia.org/resource/Isabelle_Adjani","Isabelle Adjani","1955-6-27",,"http://dbpedia.org/resource/French_people"
"http://dbpedia.org/resource/Ann-Margret","Ann-Margret",1941-04-28,,"http://dbpedia.org/resource/Swedish-American"
"http://dbpedia.org/resource/Ann-Margret","Ann-Margret","1941-4-28",,"http://dbpedia.org/resource/Swedish-American"
"http://dbpedia.org/resource/Ron_Moody","Ron Moody",1924-01-08,,"http://dbpedia.org/resource/United_Kingdom"
"http://dbpedia.org/resource/Ron_Moody","Ron Moody","1924-1-8",,"http://dbpedia.org/resource/United_Kingdom"
"http://dbpedia.org/resource/Karen_Black","Karen Black",1939-07-01,,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Karen_Black","Karen Black","1939-7-1",,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Sondra_Locke","Sondra Locke",1944-05-28,,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Sondra_Locke","Sondra Locke","1947-5-28",,"http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Dudley_Moore","Dudley Moore",1935-04-19,,
"http://dbpedia.org/resource/Dudley_Moore","Dudley Moore","1935-4-19",,
"http://dbpedia.org/resource/Dustin_Hoffman","Dustin Hoffman",1937-08-08,,
"http://dbpedia.org/resource/Dustin_Hoffman","Dustin Hoffman","1937-8-8",,
"http://dbpedia.org/resource/Goldie_Hawn","Goldie Hawn",1945-11-21,,
"http://dbpedia.org/resource/Harrison_Ford","Harrison Ford",1942-07-13,,
"http://dbpedia.org/resource/Harrison_Ford","Harrison Ford","1942-7-13",,
"http://dbpedia.org/resource/Jeff_Bridges","Jeff Bridges",1949-12-04,,
"http://dbpedia.org/resource/Jeff_Bridges","Jeff Bridges","1949-12-4",,
"http://dbpedia.org/resource/John_Travolta","John Travolta",1954-02-18,,
"http://dbpedia.org/resource/John_Travolta","John Travolta","1954-2-18",,
"http://dbpedia.org/resource/Woody_Allen","Woody Allen",1935-12-01,,
"http://dbpedia.org/resource/Woody_Allen","Woody Allen","1935-12-1",,
"http://dbpedia.org/resource/Joel_Grey","Joel Grey",1932-04-11,,
"http://dbpedia.org/resource/Joel_Grey","Joel Grey","1932-4-11",,
"http://dbpedia.org/resource/Alan_Bates","Alan Bates",1934-02-17,,
"http://dbpedia.org/resource/Alan_Bates","Alan Bates","1934-2-17",,
"http://dbpedia.org/resource/Art_Carney","Art Carney",1918-11-04,,
"http://dbpedia.org/resource/Art_Carney","Art Carney","1918-11-4",,
"http://dbpedia.org/resource/Giancarlo_Giannini","Giancarlo Giannini",1942-08-01,,
"http://dbpedia.org/resource/Giancarlo_Giannini","Giancarlo Giannini","1942-8-1",,
"http://dbpedia.org/resource/Glenda_Jackson","Glenda Jackson",1936-05-09,,
"http://dbpedia.org/resource/Glenda_Jackson","Glenda Jackson","1936-5-9",,
"http://dbpedia.org/resource/Michael_J._Pollard","Michael J. Pollard",1939-05-30,,
"http://dbpedia.org/resource/Michael_J._Pollard","Michael J. Pollard","1939-5-30",,
"http://dbpedia.org/resource/Ryan_O'Neal","Ryan O'Neal",1941-04-20,,
"http://dbpedia.org/resource/Ryan_O'Neal","Ryan O'Neal","1941-4-20",,
"http://dbpedia.org/resource/Ben_Kingsley","Ben Kingsley",1943-12-31,,
"http://dbpedia.org/resource/F._Murray_Abraham","F. Murray Abraham",1939-10-24,,
"http://dbpedia.org/resource/Ian_Holm","Ian Holm",1931-09-12,,
"http://dbpedia.org/resource/Ian_Holm","Ian Holm","1931-9-12",,
"http://dbpedia.org/resource/John_Malkovich","John Malkovich",1953-12-09,,
"http://dbpedia.org/resource/John_Malkovich","John Malkovich","1953-12-9",,
"http://dbpedia.org/resource/Peter_Finch","Peter Finch",1916-09-28,,
"http://dbpedia.org/resource/Peter_Finch","Peter Finch","1916-9-28",,
"http://dbpedia.org/resource/Roy_Scheider","Roy Scheider",1932-11-10,,
"http://dbpedia.org/resource/Sam_Waterston","Sam Waterston",1940-11-15,,
"http://dbpedia.org/resource/Tom_Hulce","Tom Hulce",1953-12-06,,
"http://dbpedia.org/resource/Tom_Hulce","Tom Hulce","1953-12-6",,
"http://dbpedia.org/resource/Peter_Firth","Peter Firth",1953-10-27,,
"http://dbpedia.org/resource/Daniel_Massey_(actor)","Daniel Massey",1933-10-10,,
"http://dbpedia.org/resource/James_Coco","James Coco",1930-03-21,,
"http://dbpedia.org/resource/James_Coco","James Coco","1930-3-21",,
"http://dbpedia.org/resource/Jill_Clayburgh","Jill Clayburgh",1944-04-30,,
"http://dbpedia.org/resource/Jill_Clayburgh","Jill Clayburgh","1944-4-30",,
"http://dbpedia.org/resource/Madeline_Kahn","Madeline Kahn",1942-09-29,,
"http://dbpedia.org/resource/Madeline_Kahn","Madeline Kahn","1942-9-29",,
"http://dbpedia.org/resource/Teri_Garr","Teri Garr",1944-12-11,,
"http://dbpedia.org/resource/Teri_Garr","Teri Garr",1947-12-11,,
"http://dbpedia.org/resource/Christine_Lahti","Christine Lahti",1950-04-04,,
"http://dbpedia.org/resource/Christine_Lahti","Christine Lahti","1950-4-4",,
"http://dbpedia.org/resource/Gary_Busey","Gary Busey",1944-06-29,,
"http://dbpedia.org/resource/Gary_Busey","Gary Busey","1944-6-29",,
"http://dbpedia.org/resource/Jon_Voight","Jon Voight",1938-12-29,,
"http://dbpedia.org/resource/Klaus_Maria_Brandauer","Klaus Maria Brandauer",1943-06-22,,
"http://dbpedia.org/resource/Klaus_Maria_Brandauer","Klaus Maria Brandauer","1943-6-22",,
"http://dbpedia.org/resource/Liv_Ullmann","Liv Ullmann",1938-12-16,,
"http://dbpedia.org/resource/Mary_Tyler_Moore","Mary Tyler Moore",1936-12-29,,
"http://dbpedia.org/resource/Bruce_Dern","Bruce Dern",1936-06-04,,
"http://dbpedia.org/resource/Bruce_Dern","Bruce Dern","1936-6-4",,
"http://dbpedia.org/resource/Jason_Miller_(playwright)","Jason Miller",1939-04-22,,
"http://dbpedia.org/resource/Julie_Walters","Julie Walters",1950-02-22,,
"http://dbpedia.org/resource/Julie_Walters","Julie Walters","1950-2-22",,
"http://dbpedia.org/resource/Lynn_Redgrave","Lynn Redgrave",1943-03-08,,
"http://dbpedia.org/resource/Lynn_Redgrave","Lynn Redgrave","1943-3-8",,
"http://dbpedia.org/resource/Ned_Beatty","Ned Beatty",1937-07-06,,
"http://dbpedia.org/resource/Ned_Beatty","Ned Beatty","1937-7-6",,
"http://dbpedia.org/resource/Randy_Quaid","Randy Quaid",1950-10-01,,
"http://dbpedia.org/resource/Randy_Quaid","Randy Quaid","1950-10-1",,
"http://dbpedia.org/resource/Lesley_Ann_Warren","Lesley Ann Warren",1946-08-16,,
"http://dbpedia.org/resource/Lesley_Ann_Warren","Lesley Ann Warren","1946-8-16",,
"http://dbpedia.org/resource/Lindsay_Crouse","Lindsay Crouse",1948-05-12,,
"http://dbpedia.org/resource/Lindsay_Crouse","Lindsay Crouse","1948-5-12",,
"http://dbpedia.org/resource/James_Earl_Jones","James Earl Jones",1931-01-17,,
"http://dbpedia.org/resource/James_Earl_Jones","James Earl Jones","1931-1-17",,
"http://dbpedia.org/resource/Lee_Strasberg","Lee Strasberg",1901-11-17,,
"http://dbpedia.org/resource/Adolph_Caesar","Adolph Caesar",1933-12-05,,
"http://dbpedia.org/resource/Adolph_Caesar","Adolph Caesar","1933-12-5",,
"http://dbpedia.org/resource/Barbara_Barrie","Barbara Barrie",1931-05-23,,
"http://dbpedia.org/resource/Barbara_Barrie","Barbara Barrie","1931-5-23",,
"http://dbpedia.org/resource/Beah_Richards","Beah Richards",1920-07-12,,
"http://dbpedia.org/resource/Beah_Richards","Beah Richards","1920-7-12",,
"http://dbpedia.org/resource/John_Marley","John Marley",1907-10-17,,
"http://dbpedia.org/resource/Justin_Henry","Justin Henry",1971-05-25,,
"http://dbpedia.org/resource/Justin_Henry","Justin Henry","1971-5-25",,
"http://dbpedia.org/resource/Leonard_Frey","Leonard Frey",1938-09-04,,
"http://dbpedia.org/resource/Leonard_Frey","Leonard Frey","1938-9-4",,
"http://dbpedia.org/resource/Richard_Farnsworth","Richard Farnsworth",1920-09-01,,
"http://dbpedia.org/resource/Richard_Farnsworth","Richard Farnsworth","1920-9-1",,
"http://dbpedia.org/resource/Christopher_Walken","Christopher Walken",1943-03-31,,
"http://dbpedia.org/resource/Christopher_Walken","Christopher Walken","1943-3-31",,
"http://dbpedia.org/resource/Jack_Warden","Jack Warden",1920-09-18,,
"http://dbpedia.org/resource/Jack_Warden","Jack Warden","1920-9-18",,
"http://dbpedia.org/resource/Lynn_Carlin","Lynn Carlin",1938-01-31,,
"http://dbpedia.org/resource/Lynn_Carlin","Lynn Carlin","1938-1-31",,
"http://dbpedia.org/resource/Amy_Irving","Amy Irving",1953-09-10,,
"http://dbpedia.org/resource/Amy_Irving","Amy Irving","1953-9-10",,
"http://dbpedia.org/resource/Brad_Dourif","Brad Dourif",1950-03-18,,
"http://dbpedia.org/resource/Brad_Dourif","Brad Dourif","1950-3-18",,
"http://dbpedia.org/resource/Cicely_Tyson","Cicely Tyson",1924-12-18,,
"http://dbpedia.org/resource/Cicely_Tyson","Cicely Tyson",1933-12-19,,
"http://dbpedia.org/resource/Elliott_Gould","Elliott Gould",1938-08-29,,
"http://dbpedia.org/resource/Elliott_Gould","Elliott Gould","1938-8-29",,
"http://dbpedia.org/resource/Sylvester_Stallone","Sylvester Stallone",1946-07-06,,
"http://dbpedia.org/resource/Sylvester_Stallone","Sylvester Stallone","1946-7-6",,
"http://dbpedia.org/resource/Tom_Conti","Tom Conti",1941-11-22,,
"http://dbpedia.org/resource/Faye_Dunaway","Faye Dunaway",1941-01-14,,
"http://dbpedia.org/resource/Faye_Dunaway","Faye Dunaway","1941-1-14",,
"http://dbpedia.org/resource/Jack_Albertson","Jack Albertson",1907-06-16,,
"http://dbpedia.org/resource/Jack_Albertson","Jack Albertson","1907-6-16",,
"http://dbpedia.org/resource/Jane_Fonda","Jane Fonda",1937-12-21,,
"http://dbpedia.org/resource/Jessica_Lange","Jessica Lange",1949-04-20,,
"http://dbpedia.org/resource/Jessica_Lange","Jessica Lange","1949-4-20",,
"http://dbpedia.org/resource/Liza_Minnelli","Liza Minnelli",1946-03-12,,
"http://dbpedia.org/resource/Liza_Minnelli","Liza Minnelli","1946-3-12",,
"http://dbpedia.org/resource/Meryl_Streep","Meryl Streep",1949-06-22,,
"http://dbpedia.org/resource/Meryl_Streep","Meryl Streep","1949-6-22",,
"http://dbpedia.org/resource/Sissy_Spacek","Sissy Spacek",1949-12-25,,
"http://dbpedia.org/resource/Susan_Sarandon","Susan Sarandon",1946-10-04,,
"http://dbpedia.org/resource/Susan_Sarandon","Susan Sarandon","1946-10-4",,
"http://dbpedia.org/resource/Vanessa_Redgrave","Vanessa Redgrave",1937-01-30,,
"http://dbpedia.org/resource/Vanessa_Redgrave","Vanessa Redgrave","1937-1-30",,
"http://dbpedia.org/resource/Warren_Beatty","Warren Beatty",1937-03-30,,
"http://dbpedia.org/resource/Warren_Beatty","Warren Beatty","1937-3-30",,
"http://dbpedia.org/resource/Burgess_Meredith","Burgess Meredith",1907-11-16,,
"http://dbpedia.org/resource/James_Caan","James Caan",1940-03-26,,
"http://dbpedia.org/resource/James_Caan","James Caan","1940-5-26",,
"http://dbpedia.org/resource/Valentina_Cortese","Valentina Cortese",1923-01-01,,
"http://dbpedia.org/resource/Valentina_Cortese","Valentina Cortese","1923-1-1",,
"http://dbpedia.org/resource/Charles_Durning","Charles Durning",1923-02-28,,
"http://dbpedia.org/resource/Charles_Durning","Charles Durning","1923-2-28",,
"http://dbpedia.org/resource/Penelope_Milford","Penelope Milford",1948-03-23,,
"http://dbpedia.org/resource/Penelope_Milford","Penelope Milford","1948-3-23",,
"http://dbpedia.org/resource/Cliff_Robertson","Cliff Robertson",1923-09-09,,
"http://dbpedia.org/resource/Cliff_Robertson","Cliff Robertson","1923-9-9",,
"http://dbpedia.org/resource/Diane_Keaton","Diane Keaton",1946-01-05,,
"http://dbpedia.org/resource/Diane_Keaton","Diane Keaton","1946-1-5",,
"http://dbpedia.org/resource/Diane_Ladd","Diane Ladd",1932-11-29,,
"http://dbpedia.org/resource/Diane_Ladd","Diane Ladd",1935-11-29,,
"http://dbpedia.org/resource/Ellen_Burstyn","Ellen Burstyn",1932-12-07,,
"http://dbpedia.org/resource/Ellen_Burstyn","Ellen Burstyn","1932-12-7",,
"http://dbpedia.org/resource/Jack_Wild","Jack Wild",1952-09-30,,
"http://dbpedia.org/resource/Jack_Wild","Jack Wild","1952-9-30",,
"http://dbpedia.org/resource/James_Garner","James Garner",1928-04-07,,
"http://dbpedia.org/resource/James_Garner","James Garner","1928-4-7",,
"http://dbpedia.org/resource/John_Hurt","John Hurt",1940-01-22,,
"http://dbpedia.org/resource/John_Hurt","John Hurt","1940-1-22",,
"http://dbpedia.org/resource/Lily_Tomlin","Lily Tomlin",1939-09-01,,
"http://dbpedia.org/resource/Lily_Tomlin","Lily Tomlin","1939-9-1",,
"http://dbpedia.org/resource/Linda_Blair","Linda Blair",1959-01-22,,
"http://dbpedia.org/resource/Linda_Blair","Linda Blair","1959-1-22",,
"http://dbpedia.org/resource/Mariel_Hemingway","Mariel Hemingway",1961-11-22,,
"http://dbpedia.org/resource/Timothy_Hutton","Timothy Hutton",1960-08-16,,
"http://dbpedia.org/resource/Timothy_Hutton","Timothy Hutton","1960-8-16",,
"http://dbpedia.org/resource/Valerie_Perrine","Valerie Perrine",1943-09-03,,
"http://dbpedia.org/resource/Valerie_Perrine","Valerie Perrine","1943-9-3",,
"http://dbpedia.org/resource/Burt_Young","Burt Young",1940-04-30,,
"http://dbpedia.org/resource/Burt_Young","Burt Young","1940-4-30",,
"http://dbpedia.org/resource/John_Mills","John Mills",1908-02-22,,
"http://dbpedia.org/resource/John_Mills","John Mills","1908-2-22",,
"http://dbpedia.org/resource/Mary_Steenburgen","Mary Steenburgen",1953-02-08,,
"http://dbpedia.org/resource/Mary_Steenburgen","Mary Steenburgen","1953-2-8",,
"http://dbpedia.org/resource/Richard_Dreyfuss","Richard Dreyfuss",1947-10-29,,
"http://dbpedia.org/resource/Robert_Duvall","Robert Duvall",1931-01-05,,
"http://dbpedia.org/resource/Robert_Duvall","Robert Duvall","1931-1-5",,
"http://dbpedia.org/resource/Vivien_Merchant","Vivien Merchant",1929-07-22,,
"http://dbpedia.org/resource/Vivien_Merchant","Vivien Merchant","1929-7-22",,
"http://dbpedia.org/resource/Debra_Winger","Debra Winger",1955-05-16,,
"http://dbpedia.org/resource/Debra_Winger","Debra Winger","1955-5-16",,
"http://dbpedia.org/resource/Joe_Pesci","Joe Pesci",1943-02-09,,
"http://dbpedia.org/resource/Joe_Pesci","Joe Pesci","1943-2-9",,
"http://dbpedia.org/resource/John_Cassavetes","John Cassavetes",1929-12-09,,
"http://dbpedia.org/resource/John_Cassavetes","John Cassavetes","1929-12-9",,
"http://dbpedia.org/resource/John_Houseman","John Houseman",1902-09-22,,
"http://dbpedia.org/resource/John_Houseman","John Houseman","1902-9-22",,
"http://dbpedia.org/resource/Richard_Jaeckel","Richard Jaeckel",1926-10-10,,
"http://dbpedia.org/resource/Catherine_Burns","Catherine Burns",1945-09-24,,
"http://dbpedia.org/resource/Catherine_Burns","Catherine Burns","1945-9-24",,
"http://dbpedia.org/resource/Diana_Scarwid","Diana Scarwid",1955-08-27,,
"http://dbpedia.org/resource/Diana_Scarwid","Diana Scarwid","1955-8-27",,
"http://dbpedia.org/resource/Kay_Medford","Kay Medford",1919-09-14,,
"http://dbpedia.org/resource/Kay_Medford","Kay Medford","1914-9-14",,
"http://dbpedia.org/resource/Peggy_Ashcroft","Peggy Ashcroft",1907-12-22,,
"http://dbpedia.org/resource/Barbara_Harris_(actress)","Barbara Harris",1935-07-25,,
"http://dbpedia.org/resource/Barbara_Harris_(actress)","Barbara Harris","1935-7-25",,
"http://dbpedia.org/resource/Eileen_Brennan","Eileen Brennan",1932-09-03,,
"http://dbpedia.org/resource/Eileen_Brennan","Eileen Brennan","1932-9-3",,
"http://dbpedia.org/resource/Talia_Shire","Talia Shire",1946-04-25,,
"http://dbpedia.org/resource/Talia_Shire","Talia Shire","1946-4-25",,
"http://dbpedia.org/resource/Joan_Hackett","Joan Hackett",1934-03-01,,
"http://dbpedia.org/resource/Joan_Hackett","Joan Hackett","1934-3-1",,
"http://dbpedia.org/resource/Margaret_Leighton","Margaret Leighton",1922-02-26,,
"http://dbpedia.org/resource/Margaret_Leighton","Margaret Leighton","1922-2-26",,
"http://dbpedia.org/resource/Sylvia_Sidney","Sylvia Sidney",1910-08-08,,
"http://dbpedia.org/resource/Sylvia_Sidney","Sylvia Sidney","1910-8-8",,
"http://dbpedia.org/resource/Cher_filmography","Cher",1946-05-20,,
"http://dbpedia.org/resource/John_Lithgow","John Lithgow",1945-10-19,,
"http://dbpedia.org/resource/Ali_MacGraw","Ali MacGraw",1939-04-01,,
"http://dbpedia.org/resource/Ali_MacGraw","Ali MacGraw","1938-4-1",,
